dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	cumulD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2017-01-01	A0001	8134	174	62	C	66	174061	694420,66	7026227,86	0	182	62	C	200	182195	698753,15	7032871,8	0	2017	Permanent horaire	72311	18,5
2017-01-01	A0001	6345	187	62	N	0	186911	698351,8	7037530,5	0	0	59	N	0	193256	699289,39	7043597,96	0	2017	Permanent horaire	103274	
2017-01-01	A0002	3533	0	80	C	0	0	691468,61	6990871,19	0	3	80	C	533	3533	693370,6	6993152,82	0	2017	Permanent horaire	23136	22,7
2017-01-01	A0002	1122	3	80	C	533	3533	693370,6	6993152,82	0	4	62	C	655	4655	694311,12	6993756,09	0	2017	Permanent horaire	23136	22,7
2017-01-01	A0002	382	4	62	C	655	4655	694311,12	6993756,09	0	5	80	C	37	5037	694644,11	6993988,07	0	2017	Permanent horaire	23136	22,7
2017-01-01	A0002	18563	5	80	C	37	5037	694644,11	6993988,07	0	23	62	C	600	23600	709096,78	7005129,89	0	2017	Permanent horaire	23136	22,7
2017-01-01	A0002	39	23	62	C	600	23600	709096,78	7005129,89	0	23	62	C	639	23639	709125,65	7005156,86	0	2017	Permanent horaire	29973	21,7
2017-01-01	A0002	5675	23	62	C	639	23639	709125,65	7005156,86	0	29	59	C	314	29314	713256,58	7008857,81	0	2017	Permanent horaire	29973	21,7
2017-01-01	A0002	13009	29	59	C	314	29314	713256,58	7008857,81	0	42	59	C	323	42323	722859,41	7017215,47	0	2017	Permanent horaire	30551	21,7
2017-01-01	A0002	4989	43	59	N	0	42681	722957,28	7017335,1	0	48	59	N	0	47670	725627,61	7021472,12	0	2017	Permanent horaire	42949	17,4
2017-01-01	A0002	4768	48	59	N	0	47670	725627,61	7021472,12	0	52	59	N	775	52438	729320,16	7024317,7	0	2017	Temporaire journalier	28690	
2017-01-01	A0002	6214	52	59	N	775	52438	729320,16	7024317,7	0	59	59	N	0	58652	734644,04	7027141,1	0	2017	Permanent horaire	66699	
2017-01-01	A0002	1946	59	59	N	25	58677	734668,99	7027138,4	0	60	59	N	973	60623	736575,72	7026722,4	0	2017	Permanent horaire	52423	0
2017-01-01	A0002	3050	60	59	N	973	60623	736575,72	7026722,4	0	64	59	N	30	63673	739544,2	7026627,58	0	2017	Temporaire journalier	94609	
2017-01-01	A0002	14422	64	59	N	30	63673	739544,2	7026627,58	0	78	59	N	456	78095	747571,15	7038120,55	0	2017	Permanent horaire	38895	14,3
2017-01-01	A0003	2657	0	93	N	0	0	656905,33	6862885,42	0	2	93	N	600	2657	659114,41	6864178,5	0	2017	Permanent horaire	141519	
2017-01-01	A0003	2026	2	93	N	600	2657	659114,41	6864178,5	0	5	93	N	0	4683	660895,34	6864995,05	0	2017	Permanent horaire	141519	
2017-01-01	A0003	850	5	93	N	0	4683	660895,34	6864995,05	0	5	93	N	850	5533	661435,53	6865523,69	0	2017	Permanent horaire	141519	
2017-01-01	A0003	570	5	93	N	850	5533	661435,53	6865523,69	0	6	93	N	480	6103	661319,11	6866075,76	0	2017	Permanent horaire	118500	
2017-01-01	A0003	790	6	93	N	480	6103	661319,11	6866075,76	0	7	93	N	300	6893	661125,19	6866817,22	0	2017	Permanent horaire	118500	
2017-01-01	A0003	6850	7	93	N	300	6893	661125,19	6866817,22	0	13	93	N	970	13743	661440,9	6873410,96	0	2017	Permanent horaire	169954	
2017-01-01	A0003	1082	13	93	N	970	13743	661440,9	6873410,96	0	15	93	N	0	14825	661891,48	6874348,86	0	2017	Permanent horaire	169954	
2017-01-01	A0003	234	15	93	N	0	14825	661891,48	6874348,86	0	0	95	N	0	15059	662060,05	6874511,28	0	2017	Permanent horaire	169954	
2017-01-01	A0004	730,1	0	94	N	0	0	655327,41	6858648,39	0	0	94	N	730,1	730,1	655824,42	6858113,78	0	2017	Permanent horaire	204200	
2017-01-01	A0004	2255,9	0	94	N	730,1	730,1	655824,42	6858113,78	0	2	94	N	968	2986	658000,74	6857607,6	0	2017	Permanent horaire	204200	
2017-01-01	A0004	744	2	94	N	968	2986	658000,74	6857607,6	0	3	94	N	708	3730	658751,6	6857626,94	0	2017	Permanent horaire	204200	
2017-01-01	A0004	1114	3	94	N	708	3730	658751,6	6857626,94	0	4	94	N	820	4844	659864,26	6857543,93	0	2017	Permanent horaire	204200	
2017-01-01	A0004	465	4	94	N	820	4844	659864,26	6857543,93	0	5	94	N	266	5309	660236,27	6857816,55	0	2017	Permanent horaire	231331	8,1
2017-01-01	A0004	744	5	94	N	266	5309	660236,27	6857816,55	0	6	94	N	5	6053	660617,41	6858423,01	0	2017	Permanent horaire	231331	8,1
2017-01-01	A0004	591	6	94	N	5	6053	660617,41	6858423,01	0	6	94	N	596	6644	661107,15	6858733,28	0	2017	Permanent horaire	231331	8,1
2017-01-01	A0004	1123	6	94	N	596	6644	661107,15	6858733,28	0	7	94	N	720	7767	662214,28	6858975,82	0	2017	Permanent horaire	231331	8,1
2017-01-01	A0004	1441	7	94	N	720	7767	662214,28	6858975,82	0	9	94	N	158	9208	663616,94	6858759,71	0	2017	Permanent horaire	130493	
2017-01-01	A0004	3337	9	94	N	158	9208	663616,94	6858759,71	0	12	94	N	464	12545	666576,56	6859714,91	0	2017	Permanent horaire	130493	
2017-01-01	A0004	236	12	94	N	464	12545	666576,56	6859714,91	0	12	94	N	700	12781	666813,7	6859697,02	0	2017	Permanent horaire	130493	
2017-01-01	A0004	1471	13	93	C	858	13939	667951,08	6859600,37	0	15	93	C	329	15410	669403	6859476,1	0	2017	Permanent horaire	174619	4,4
2017-01-01	A0004	271	15	93	C	329	15410	669403	6859476,1	0	15	93	C	600	15681	669668,52	6859438,86	0	2017	Permanent horaire	168130	5
2017-01-01	A0004	2435	15	93	C	600	15681	669668,52	6859438,86	0	18	77	C	35	18116	672042,48	6858927,22	0	2017	Permanent horaire	168130	5
2017-01-01	A0004	700,1	18	77	C	35	18116	672042,48	6858927,22	0	18	77	C	735,1	18816,1	672734,35	6858963,23	0	2017	Permanent horaire	171296	7,5
2017-01-01	A0004	564,9	18	77	C	735,1	18816,1	672734,35	6858963,23	0	19	77	C	300	19381	673291,03	6859029	0	2017	Permanent horaire	171296	7,5
2017-01-01	A0004	700	19	77	C	300	19381	673291,03	6859029	0	20	77	C	0	20081	673981,97	6859111,11	0	2017	Permanent horaire	171296	7,5
2017-01-01	A0004	1406	20	77	C	0	20081	673981,97	6859111,11	0	21	77	C	406	21487	675391,58	6859186,65	0	2017	Permanent horaire	177266	14,6
2017-01-01	A0004	3074	21	77	C	406	21487	675391,58	6859186,65	0	24	77	C	480	24561	678452,24	6858902,06	0	2017	Permanent horaire	124209	4,4
2017-01-01	A0004	6582	24	77	C	480	24561	678452,24	6858902,06	0	31	77	C	62	31143	685000,15	6859283,64	0	2017	Permanent horaire	107644	3,9
2017-01-01	A0004	2938	31	77	C	62	31143	685000,15	6859283,64	0	34	77	C	0	34081	687531,86	6860650,79	0	2017	Permanent horaire	67188	4,7
2017-01-01	A0004	1948	34	77	C	0	34081	687531,86	6860650,79	0	35	77	C	948	36029	688592,33	6862280,8	0	2017	Permanent horaire	36387	7,6
2017-01-01	A0004	2483	35	77	C	948	36029	688592,33	6862280,8	0	38	77	C	431	38512	690497,45	6863811,33	0	2017	Permanent horaire	59954	8,1
2017-01-01	A0004	13424	40	77	C	750	40831	692371,39	6865136,19	0	54	77	C	174	54255	703123,88	6872380,35	0	2017	Permanent horaire	29274	9,6
2017-01-01	A0004	10605	54	77	C	174	54255	703123,88	6872380,35	0	64	77	C	779	64860	710998,76	6879163,55	0	2017	Permanent horaire	22755	10,8
2017-01-01	A0004	2996	64	77	C	779	64860	710998,76	6879163,55	0	67	77	C	775	67856	712935,31	6881400,97	0	2017	Permanent horaire	20866	11,4
2017-01-01	A0004	17935	67	77	C	775	67856	712935,31	6881400,97	0	85	2	C	710	85791	729329,88	6886806,08	0	2017	Permanent horaire	20866	11,4
2017-01-01	A0004	14835	85	2	C	710	85791	729329,88	6886806,08	0	100	2	C	545	100626	742808,3	6892226,73	0	2017	Permanent horaire	20654	10,8
2017-01-01	A0004	8555	100	2	C	545	100626	742808,3	6892226,73	0	109	51	C	100	109181	750798,74	6894780,16	0	2017	Permanent horaire	20654	10,8
2017-01-01	A0004	1805	109	51	C	100	109181	750798,74	6894780,16	0	110	2	C	905	110986	752437,5	6895454,01	0	2017	Permanent horaire	20654	10,8
2017-01-01	A0004	3210	110	2	C	905	110986	752437,5	6895454,01	0	114	2	C	115	114196	754533,15	6897821,37	0	2017	Permanent horaire	21698	10,4
2017-01-01	A0004	17935	114	2	C	115	114196	754533,15	6897821,37	0	132	51	C	50	132131	769245,07	6905740,74	0	2017	Permanent horaire	21698	10,4
2017-01-01	A0004	1080	132	51	C	50	132131	769245,07	6905740,74	0	133	51	C	130	133211	770221,05	6905303,31	0	2017	Permanent horaire	11313	9,4
2017-01-01	A0004	3870	133	51	C	130	133211	770221,05	6905303,31	0	137	51	C	0	137081	772115,79	6902135,41	0	2017	Permanent horaire	25965	17,1
2017-01-01	A0004	1730	137	51	C	0	137081	772115,79	6902135,41	0	138	51	C	730	138811	773617,57	6901284,74	0	2017	Permanent horaire	25965	17,1
2017-01-01	A0004	2570	138	51	C	730	138811	773617,57	6901284,74	0	141	51	C	300	141381	775983,93	6901639,58	0	2017	Permanent horaire	24395	17,8
2017-01-01	A0004	3644	141	51	C	300	141381	775983,93	6901639,58	0	144	51	C	944	145025	779551,64	6901049,71	0	2017	Permanent horaire	24395	17,8
2017-01-01	A0004	22846	144	51	C	944	145025	779551,64	6901049,71	0	167	51	C	790	167871	794058,36	6884715,01	0	2017	Permanent horaire	35515	16,2
2017-01-01	A0004	3010	167	51	C	790	167871	794058,36	6884715,01	0	170	51	C	800	170881	796703,98	6883347,36	0	2017	Permanent horaire	24226	17,5
2017-01-01	A0004	8812	170	51	C	800	170881	796703,98	6883347,36	0	179	51	C	612	179693	805318,36	6882588,9	0	2017	Permanent horaire	16108	17,1
2017-01-01	A0004	32586	179	51	C	612	179693	805318,36	6882588,9	0	212	51	C	198	212279	836733,93	6887522,39	0	2017	Permanent horaire	15699	17,1
2017-01-01	A0004	8902	212	51	C	198	212279	836733,93	6887522,39	0	221	51	C	100	221181	845109,02	6889911,06	0	2017	Permanent horaire	15991	19
2017-01-01	A0004	796	221	51	C	100	221181	845109,02	6889911,06	0	221	51	C	896	221977	845904,96	6889832,49	0	2017	Permanent horaire	15991	19
2017-01-01	A0004	8354	221	51	C	896	221977	845904,96	6889832,49	0	230	55	C	250	230331	853674,43	6890010,37	0	2017	Permanent horaire	15991	19
2017-01-01	A0004	12985	230	55	C	250	230331	853674,43	6890010,37	0	243	55	C	235	243316	866344,3	6890899,84	0	2017	Permanent horaire	16003	18,9
2017-01-01	A0004	10800	243	55	C	235	243316	866344,3	6890899,84	0	254	55	C	35	254116	876224,27	6892659,83	0	2017	Permanent horaire	15188	18,9
2017-01-01	A0004	16303	254	55	C	35	254116	876224,27	6892659,83	0	270	55	C	338	270419	891138,71	6895050,96	0	2017	Permanent horaire	16708	18,5
2017-01-01	A0004	10500	270	55	C	338	270419	891138,71	6895050,96	0	280	55	C	838	280919	900304,27	6899498,07	0	2017	Permanent horaire	16178	18,7
2017-01-01	A0004	11973	280	55	C	838	280919	900304,27	6899498,07	0	292	54	C	811	292892	911224,18	6903727,16	0	2017	Permanent horaire	16178	18,7
2017-01-01	A0004	6363	292	54	C	811	292892	911224,18	6903727,16	0	299	54	C	174	299255	917316,77	6903909,26	0	2017	Permanent horaire	17106	18,2
2017-01-01	A0004	552	299	54	C	174	299255	917316,77	6903909,26	0	299	54	C	726	299807	917782,83	6903639,5	0	2017	Permanent horaire	17106	18,2
2017-01-01	A0004	12160	299	54	C	726	299807	917782,83	6903639,5	0	311	57	C	886	311967	928033,5	6905341	0	2017	Permanent horaire	23562	15,9
2017-01-01	A0004	1154	311	57	C	886	311967	928033,5	6905341	0	313	57	C	40	313121	928918,8	6904679,37	0	2017	Permanent horaire	32966	11,9
2017-01-01	A0004	10	313	57	C	40	313121	928918,8	6904679,37	0	313	57	C	50	313131	928924,84	6904671,4	0	2017	Permanent horaire	32966	11,9
2017-01-01	A0004	2779	313	57	C	50	313131	928924,84	6904671,4	0	315	57	C	829	315910	931371,99	6904792,42	0	2017	Permanent horaire	57279	8,8
2017-01-01	A0004	2483	315	57	C	829	315910	931371,99	6904792,42	0	318	57	C	312	318393	933817,51	6904489,06	0	2017	Permanent horaire	57685	13
2017-01-01	A0004	7888	318	57	C	312	318393	933817,51	6904489,06	0	326	57	C	200	326281	936825,2	6898334,49	0	2017	Permanent horaire	50453	10
2017-01-01	A0004	2659	326	57	C	200	326281	936825,2	6898334,49	0	328	57	C	859	328940	938589,52	6896894,21	0	2017	Permanent horaire	20284	19,8
2017-01-01	A0004	14641	328	57	C	859	328940	938589,52	6896894,21	0	343	57	C	500	343581	952717,84	6898963,32	0	2017	Permanent horaire	36094	16
2017-01-01	A0004	1480	343	57	C	500	343581	952717,84	6898963,32	0	344	57	C	980	345061	954181,79	6898931,35	0	2017	Permanent horaire	30779	17,9
2017-01-01	A0004	17320	344	57	C	980	345061	954181,79	6898931,35	0	362	57	C	300	362381	970951,11	6899282,14	0	2017	Permanent horaire	30779	17,9
2017-01-01	A0004	7200	362	57	C	300	362381	970951,11	6899282,14	0	369	57	C	500	369581	977794,67	6899992,14	0	2017	Permanent horaire	39679	17,1
2017-01-01	A0004	5300	369	57	C	500	369581	977794,67	6899992,14	0	374	57	C	800	374881	981485,29	6896651,15	0	2017	Permanent horaire	21034	15,8
2017-01-01	A0004	6800	374	57	C	800	374881	981485,29	6896651,15	0	381	57	C	600	381681	986343,06	6892585,4	0	2017	Permanent horaire	18438	16,3
2017-01-01	A0004	8600	381	57	C	600	381681	986343,06	6892585,4	0	390	57	C	200	390281	994167	6889979,29	0	2017	Permanent horaire	16932	17,2
2017-01-01	A0004	2896	390	57	C	200	390281	994167	6889979,29	0	393	57	C	96	393177	996842,41	6889455,24	0	2017	Permanent horaire	20072	16,4
2017-01-01	A0004	15104	393	57	C	96	393177	996842,41	6889455,24	0	408	67	C	200	408281	1001898,89	6876294,64	0	2017	Permanent horaire	20072	16,4
2017-01-01	A0004	9606	408	67	C	200	408281	1001898,89	6876294,64	0	417	67	C	806	417887	1003853	6867371,39	0	2017	Permanent horaire	21149	16,1
2017-01-01	A0004	10394	417	67	C	806	417887	1003853	6867371,39	0	428	57	C	200	428281	1011628,84	6861189,27	0	2017	Permanent horaire	21149	16,1
2017-01-01	A0004	4728	428	57	C	200	428281	1011628,84	6861189,27	0	432	57	C	928	433009	1016315,3	6860893,05	0	2017	Permanent horaire	30837	21,2
2017-01-01	A0004	6472	432	57	C	928	433009	1016315,3	6860893,05	0	439	67	C	400	439481	1021881,23	6861062,11	0	2017	Permanent horaire	30837	21,2
2017-01-01	A0004	16600	439	67	C	400	439481	1021881,23	6861062,11	0	456	67	C	0	456081	1037980,18	6862002,82	0	2017	Permanent horaire	27136	22,2
2017-01-01	A0004	6950	456	67	C	0	456081	1037980,18	6862002,82	0	462	67	C	950	463031	1044190,47	6860022,04	0	2017	Permanent horaire	30531	20,5
2017-01-01	A0004	4100	468	67	C	300	468381	1046440,95	6855266,43	0	472	67	C	400	472481	1048518,76	6851855,89	0	2017	Permanent horaire	69968	11,4
2017-01-01	A0004	226	0	67	N	0	474781	1048610,95	6849594,05	0	0	67	N	226	475007	1048569,31	6849374,82	0	2017	Permanent horaire	107916	12,1
2017-01-01	A0004	638,5	0	67	N	226	475007	1048569,31	6849374,82	0	1	67	N	508,5	475645,5	1048447,26	6848755,84	0	2017	Permanent horaire	107916	12,1
2017-01-01	A0004	147,5	1	67	N	508,5	475645,5	1048447,26	6848755,84	0	1	67	N	656	475793	1048415,5	6848613,59	0	2017	Permanent horaire	107916	12,1
2017-01-01	A0004	1352	1	67	N	656	475793	1048415,5	6848613,59	0	3	67	N	0	477145	1047895,66	6847392,25	0	2017	Permanent horaire	107916	12,1
2017-01-01	A0004	1207	3	67	N	0	477145	1047895,66	6847392,25	0	4	67	N	200	478352	1048123,04	6846217,79	0	2017	Permanent horaire	102424	
2017-01-01	A0004	321,3	4	67	N	200	478352	1048123,04	6846217,79	0	4	67	N	521,3	478673,3	1048154,72	6845900,31	0	2017	Permanent horaire	98211	
2017-01-01	A0004	241,7	4	67	N	521,3	478673,3	1048154,72	6845900,31	0	4	67	N	763	478915	1048173,52	6845660,94	0	2017	Permanent horaire	98211	
2017-01-01	A0004	250	4	67	N	763	478915	1048173,52	6845660,94	0	5	67	N	0	479165	1048193,09	6845413,36	0	2017	Permanent horaire	98211	
2017-01-01	A0004	210,3	5	67	N	0	479165	1048193,09	6845413,36	0	5	67	N	210,3	479375,3	1048212,73	6845202,5	0	2017	Permanent horaire	113993	
2017-01-01	A0004	401,7	5	67	N	210,3	479375,3	1048212,73	6845202,5	0	5	67	N	612	479777	1048264,15	6844801,25	0	2017	Permanent horaire	113993	
2017-01-01	A0004	397	5	67	N	612	479777	1048264,15	6844801,25	0	6	67	N	0	480174	1048338,68	6844409,48	0	2017	Permanent horaire	113993	
2017-01-01	A0004	881	6	67	N	0	480174	1048338,68	6844409,48	0	6	67	N	881	481055	1048920,06	6843837,87	0	2017	Permanent horaire	123152	10,4
2017-01-01	A0004	131	6	67	N	881	481055	1048920,06	6843837,87	0	6	67	N	1012	481186	1049024,84	6843772,13	0	2017	Permanent horaire	123152	10,4
2017-01-01	A0005	310	0	77	C	0	0	673133,23	6832763,43	0	0	77	C	310	310	673432,42	6832681,93	0	2017	Permanent horaire	20933	12,1
2017-01-01	A0005	6422	0	77	C	310	310	673432,42	6832681,93	0	6	77	C	732	6732	679699,01	6831771,21	0	2017	Permanent horaire	20933	12,1
2017-01-01	A0005	7259	6	77	C	732	6732	679699,01	6831771,21	0	13	77	C	991	13991	684793,46	6826675,34	0	2017	Permanent horaire	22610	11,6
2017-01-01	A0005	17477	13	77	C	991	13991	684793,46	6826675,34	0	31	77	C	468	31468	695747,22	6813138,46	0	2017	Permanent horaire	21409	12,2
2017-01-01	A0005	7525	31	77	C	468	31468	695747,22	6813138,46	0	38	77	C	993	38993	701531,31	6808479,61	0	2017	Permanent horaire	18789	13
2017-01-01	A0005	8332	38	77	C	993	38993	701531,31	6808479,61	0	47	77	C	325	47325	709825,97	6807720,86	0	2017	Permanent horaire	16105	13
2017-01-01	A0005	1043	47	77	C	325	47325	709825,97	6807720,86	0	48	89	C	368	48368	710816,35	6807310,14	0	2017	Permanent horaire	16105	13
2017-01-01	A0005	57	48	89	C	368	48368	710816,35	6807310,14	0	48	89	C	425	48425	710851,89	6807293,25	0	2017	Permanent horaire	16105	13
2017-01-01	A0005	15514	48	89	C	425	48425	710851,89	6807293,25	0	63	89	C	939	63939	721730,1	6796578,69	0	2017	Permanent horaire	16105	13
2017-01-01	A0005	24137	63	89	C	939	63939	721730,1	6796578,69	0	88	89	C	76	88076	744445,61	6793545,75	0	2017	Permanent horaire	13920	12,9
2017-01-01	A0005	363	88	89	C	76	88076	744445,61	6793545,75	0	88	89	C	439	88439	744803,97	6793595,49	0	2017	Permanent horaire	13541	13,1
2017-01-01	A0005	26676	88	89	C	439	88439	744803,97	6793595,49	0	115	10	C	115	115115	770167,94	6797223,78	0	2017	Permanent horaire	13541	13,1
2017-01-01	A0005	16087	115	10	C	115	115115	770167,94	6797223,78	0	131	10	C	202	131202	783828,25	6791796,41	0	2017	Permanent horaire	9136	12,8
2017-01-01	A0005	4098	131	10	C	202	131202	783828,25	6791796,41	0	135	10	C	300	135300	787625,25	6792747,94	0	2017	Permanent horaire	10811	12,8
2017-01-01	A0005	22129	135	10	C	300	135300	787625,25	6792747,94	0	157	10	C	429	157429	807249,41	6787214,1	0	2017	Permanent horaire	19140	15,3
2017-01-01	A0005	23620	157	10	C	429	157429	807249,41	6787214,1	0	181	10	C	49	181049	828758,21	6781139,67	0	2017	Permanent horaire	18679	15,6
2017-01-01	A0005	311	181	10	C	49	181049	828758,21	6781139,67	0	181	10	C	360	181360	829052	6781048,26	0	2017	Permanent horaire	18679	15,6
2017-01-01	A0005	795	181	10	C	360	181360	829052	6781048,26	0	182	52	C	155	182155	829809,04	6780839,99	0	2017	Permanent horaire	18679	15,6
2017-01-01	A0005	515	182	52	C	155	182155	829809,04	6780839,99	0	182	52	C	670	182670	830332,22	6780828,17	0	2017	Permanent horaire	18679	15,6
2017-01-01	A0005	2425	182	52	C	670	182670	830332,22	6780828,17	0	185	10	C	95	185095	832753,11	6780592,05	0	2017	Permanent horaire	18679	15,6
2017-01-01	A0005	930	185	10	C	95	185095	832753,11	6780592,05	0	186	10	C	25	186025	833511,52	6780020,02	0	2017	Permanent horaire	18803	15,9
2017-01-01	A0005	7491	186	10	C	25	186025	833511,52	6780020,02	0	193	52	C	516	193516	840161,36	6776918,27	0	2017	Permanent horaire	18803	15,9
2017-01-01	A0005	14751	193	52	C	516	193516	840161,36	6776918,27	0	208	52	C	267	208267	853589,98	6773033,12	0	2017	Permanent horaire	18803	15,9
2017-01-01	A0005	19833	208	52	C	267	208267	853589,98	6773033,12	0	228	52	C	100	228100	866053,82	6758632,41	0	2017	Permanent horaire	21142	21,2
2017-01-01	A0005A	364	0	91	C	0	0	665760,68	6837382,35	0	0	91	C	364	364	665798,84	6836906,33	0	2017	Permanent horaire	66618	0,9
