dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	cumulD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2008-01-01	A0001	13620	44	60	C	120	44115	672922,74	6901954,83	0	57	60	C	740	57735	677256,08	6913532,17	0	2008	Permanent horaire	66544	23,4
2008-01-01	A0001	8733	57	60	C	740	57735	677256,08	6913532,17	0	66	60	C	473	66468	678015,77	6922033,04	0	2008	Permanent horaire	58772	25
2008-01-01	A0001	14075	66	60	C	473	66468	678015,77	6922033,04	0	80	60	C	548	80543	679795,71	6935833,8	0	2008	Permanent horaire	55812	25,7
2008-01-01	A0001	11468	80	60	C	548	80543	679795,71	6935833,8	0	92	60	C	16	92011	682312,65	6946946,69	0	2008	Permanent horaire	55919	25,6
2008-01-01	A0001	9286	92	60	C	16	92011	682312,65	6946946,69	0	101	80	C	302	101297	683511,75	6956113,78	0	2008	Permanent horaire	55919	25,6
2008-01-01	A0001	17216	101	80	C	302	101297	683511,75	6956113,78	0	118	80	C	518	118513	687937,52	6972653,65	0	2008	Permanent horaire	53379	26
2008-01-01	A0001	2964	118	80	C	518	118513	687937,52	6972653,65	0	121	80	C	482	121477	688251,85	6975604,48	0	2008	Permanent horaire	62417	25,5
2008-01-01	A0001	10318	121	80	C	482	121477	688251,85	6975604,48	0	131	80	C	800	131795	690043,34	6985661,38	0	2008	Permanent horaire	62399	26,1
2008-01-01	A0001	4966	131	80	C	800	131795	690043,34	6985661,38	0	136	80	C	766	136761	691279,97	6990440,98	0	2008	Permanent horaire	62957	25,9
2008-01-01	A0001	2220	136	80	C	766	136761	691279,97	6990440,98	0	138	80	C	986	138981	691691,86	6992590,52	0	2008	Permanent horaire	41301	26,9
2008-01-01	A0001	7891	138	80	C	986	138981	691691,86	6992590,52	0	146	62	C	877	146872	690812,39	7000319,35	0	2008	Permanent horaire	41301	26,9
2008-01-01	A0001	19107	146	62	C	877	146872	690812,39	7000319,35	0	165	62	C	984	165979	690635,61	7019111,58	0	2008	Permanent horaire	42697	26,5
2008-01-01	A0001	4322	165	62	C	984	165979	690635,61	7019111,58	0	170	62	C	306	170301	692276,97	7023119,78	0	2008	Permanent horaire	43718	26,6
2008-01-01	A0001	3760	170	62	C	306	170301	692276,97	7023119,78	0	174	62	C	66	174061	694402,16	7026229,84	0	2008	Permanent horaire	44886	26
2008-01-01	A0001	8134	174	62	C	66	174061	694402,16	7026229,84	0	182	62	C	200	182195	698715,43	7032906,11	0	2008	Permanent horaire	67816	20,1
2008-01-01	A0001	841	182	62	C	200	182195	698715,43	7032906,11	0	183	62	C	41	183036	698795,12	7033745,41	0	2008	Permanent horaire		
2008-01-01	A0001	190	183	62	C	41	183036	698795,12	7033745,41	0	183	62	C	231	183226	698812,22	7033934,82	0	2008	Permanent horaire		
2008-01-01	A0001	1289	183	62	C	231	183226	698812,22	7033934,82	0	184	62	C	520	184515	698925	7035220,46	0	2008	Permanent horaire		
2008-01-01	A0001	1505	184	62	C	520	184515	698925	7035220,46	0	186	62	C	25	186020	698764,34	7036704,29	0	2008	Permanent horaire		
2008-01-01	A0001	891	186	62	C	25	186020	698764,34	7036704,29	0	186	62	C	916	186911	698350,62	7037494,49	0	2008	Permanent horaire		
2008-01-01	A0001	5754	187	62	N	0	186911	698350,62	7037494,49	0	192	62	N	700	192665	698896,45	7043052,47	0	2008	Permanent horaire	105723	17,5
2008-01-01	A0001	684	192	62	N	700	192665	698896,45	7043052,47	0	193	62	N	393	193349	699297,62	7043605,34	0	2008	Temporaire journalier		
2008-01-01	A0001	7890	0	59	N	0	193349	699297,62	7043605,34	0	201	59	N	315	201239	703746,18	7049233,36	0	2008	Permanent horaire	107538	15,1
2008-01-01	A0001	4854	201	59	N	315	201239	703746,18	7049233,36	0	206	59	N	175	206093	706035,41	7053411,53	0	2008	Temporaire journalier	129035	
2008-01-01	A0001	2189	206	59	N	175	206093	706035,41	7053411,53	0	208	59	N	350	208282	707176,47	7055239,17	0	2008	Permanent horaire	143276	13,7
2008-01-01	A0001	2989	208	59	N	350	208282	707176,47	7055239,17	0	210	59	N	1325	211271	705955,51	7057596,05	0	2008	Permanent horaire	176329	9,6
2008-01-01	A0001A	1179	0	59	N	0	0	706850,64	7056694,81	0	0	59	N	1179	1179	707732,53	7055826,78	0	2008	Temporaire journalier		
2008-01-01	A0002	3533	0	80	C	0	0	691661,91	6991562,7	0	3	80	C	533	3533	694205,05	6993703,43	0	2008	Permanent horaire	21654	24,1
2008-01-01	A0002	1122	3	80	C	533	3533	694205,05	6993703,43	0	4	62	C	655	4655	695067,79	6994323,9	0	2008	Permanent horaire	21654	24,1
2008-01-01	A0002	382	4	62	C	655	4655	695067,79	6994323,9	0	5	80	C	37	5037	695353,04	6994546,72	0	2008	Permanent horaire	21654	24,1
2008-01-01	A0002	18563	5	80	C	37	5037	695353,04	6994546,72	0	23	62	C	600	23600	709376,24	7005375,14	0	2008	Permanent horaire	21654	24,1
2008-01-01	A0002	39	23	62	C	600	23600	709376,24	7005375,14	0	23	62	C	639	23639	709405,92	7005400,33	0	2008	Permanent horaire	28079	23
2008-01-01	A0002	5675	23	62	C	639	23639	709405,92	7005400,33	0	29	59	C	314	29314	713345,99	7009028,23	0	2008	Permanent horaire	28079	23
2008-01-01	A0002	13009	29	59	C	314	29314	713345,99	7009028,23	0	42	59	C	323	42323	722977,95	7017355,04	0	2008	Permanent horaire	28649	22,8
2008-01-01	A0002	358	42	59	C	323	42323	722977,95	7017355,04	0	42	59	C	681	42681	723180,61	7017646,36	0	2008	Permanent horaire		
2008-01-01	A0002	5006	43	59	N	0	42681	723180,61	7017646,36	0	47	59	N	1001	47687	725831,34	7021757,85	0	2008	Permanent horaire	42871	20,6
2008-01-01	A0002	4777	48	59	N	0	47687	725831,34	7021757,85	0	52	59	N	775	52464	729585,13	7024456,41	0	2008	Temporaire journalier	58664	
2008-01-01	A0002	5322	52	59	N	775	52464	729585,13	7024456,41	0	58	59	N	90	57786	733978,24	7027117,35	0	2008	Temporaire journalier	64236	
2008-01-01	A0002	936	58	59	N	90	57786	733978,24	7027117,35	0	59	59	N	25	58722	734900,71	7027114,95	0	2008	Temporaire journalier	57678	
2008-01-01	A0002	1948	59	59	N	25	58722	734900,71	7027114,95	0	60	59	N	973	60670	736788,62	7026745,6	0	2008	Permanent horaire	98981	13
2008-01-01	A0002	3061	60	59	N	973	60670	736788,62	7026745,6	0	64	59	N	30	63731	739732,23	7026725,91	0	2008	Temporaire journalier	88612	
2008-01-01	A0002	1991	64	59	N	30	63731	739732,23	7026725,91	0	66	59	N	15	65722	741084,43	7028116,54	0	2008	Temporaire journalier	48595	
2008-01-01	A0002	4408	66	59	N	15	65722	741084,43	7028116,54	0	70	59	N	415	70130	743455,46	7031748,79	0	2008	Temporaire journalier	44365	
2008-01-01	A0002	2790	70	59	N	415	70130	743455,46	7031748,79	0	73	59	N	200	72920	744131,58	7034420,41	0	2008	Permanent horaire	36264	17,2
2008-01-01	A0002	4600	73	59	N	200	72920	744131,58	7034420,41	0	77	59	N	795	77520	747040,07	7037845,01	0	2008	Temporaire journalier	27517	
2008-01-01	A0002	662	77	59	N	795	77520	747040,07	7037845,01	0	78	59	N	456	78182	747569,87	7038180,64	0	2008	Temporaire journalier	26029	
2008-01-01	A0003	2257	0	93	N	0	0	657087,56	6862895,74	0	2	93	N	200	2257	658887,13	6864027,66	0	2008	Permanent horaire	195000	
2008-01-01	A0003	2626	2	93	N	200	2257	658887,13	6864027,66	0	5	93	N	200	4883	661130,33	6865029,68	0	2008	Permanent horaire	164900	
2008-01-01	A0003	2850	5	93	N	200	4883	661130,33	6865029,68	0	8	93	N	100	7733	661329,8	6867582,8	0	2008	Permanent horaire	99200	
2008-01-01	A0003	2800	8	93	N	100	7733	661329,8	6867582,8	0	10	93	N	900	10533	661977,34	6870178,5	0	2008	Permanent horaire	149000	
2008-01-01	A0003	2240	11	93	N	0	10533	661977,34	6870178,5	0	12	93	N	1000	12773	661532,11	6872291,42	0	2008	Permanent horaire	146400	
2008-01-01	A0003	2277	13	93	N	0	12773	661532,11	6872291,42	0	15	93	N	225	15050	661900,1	6874328,51	0	2008	Permanent horaire	117600	
2008-01-01	A0003	1775	15	93	N	225	15050	661900,1	6874328,51	0	16	95	N	1000	16825	663590,8	6875917,81	0	2008	Permanent horaire	112800	
2008-01-01	A0003	1704	17	95	N	0	16825	663590,8	6875917,81	0	18	95	N	704	18529	664746,91	6877446,92	0	2008			
2008-01-01	A0004	700	0	94	N	0	0	655309,46	6858756,46	0	0	94	N	700	700	655732,33	6858228,78	0	2008	Permanent horaire	205300	
2008-01-01	A0004	1568	0	94	N	700	700	655732,33	6858228,78	0	2	94	N	250	2268	657123,32	6857655,9	0	2008	Permanent horaire	251300	
2008-01-01	A0004	1414	2	94	N	250	2268	657123,32	6857655,9	0	3	94	N	660	3682	658500,13	6857632,03	0	2008	Permanent horaire	236900	
2008-01-01	A0004	2466	3	94	N	660	3682	658500,13	6857632,03	0	6	94	N	100	6148	660564,99	6858262,86	0	2008	Permanent horaire	258600	
2008-01-01	A0004	2153	6	94	N	100	6148	660564,99	6858262,86	0	8	94	N	250	8301	662400,34	6859015,63	0	2008	Permanent horaire	241000	
2008-01-01	A0004	1199	8	94	N	250	8301	662400,34	6859015,63	0	9	94	N	450	9500	663528,65	6858815,66	0	2008	Permanent horaire	212100	
2008-01-01	A0004	3281	9	94	N	450	9500	663528,65	6858815,66	0	12	94	N	700	12781	666676,57	6859697,09	0	2008	Permanent horaire	174500	
2008-01-01	A0004	1158	12	94	N	700	12781	666676,57	6859697,09	0	13	93	C	858	13939	667860,77	6859607,73	0	2008	Permanent horaire	146816	6,8
2008-01-01	A0004	1471	13	93	C	858	13939	667860,77	6859607,73	0	15	93	C	329	15410	669363,04	6859475,5	0	2008	Permanent horaire	167316	10,1
2008-01-01	A0004	271	15	93	C	329	15410	669363,04	6859475,5	0	15	93	C	600	15681	669635,88	6859435,34	0	2008	Permanent horaire	161544	8,8
2008-01-01	A0004	2435	15	93	C	600	15681	669635,88	6859435,34	0	18	77	C	35	18116	672076,96	6858943,36	0	2008	Permanent horaire	161544	8,8
2008-01-01	A0004	700	18	77	C	35	18116	672076,96	6858943,36	0	18	77	C	735	18816	672778,39	6858988,49	0	2008	Permanent horaire	150503	9,1
2008-01-01	A0004	565	18	77	C	735	18816	672778,39	6858988,49	0	19	77	C	300	19381	673342,58	6859052,82	0	2008	Permanent horaire	150503	9,1
2008-01-01	A0004	700	19	77	C	300	19381	673342,58	6859052,82	0	19	77	C	1000	20081	674041,85	6859128,13	0	2008	Permanent horaire	150503	9,1
2008-01-01	A0004	1406	20	77	C	0	20081	674041,85	6859128,13	0	21	77	C	406	21487	675452,35	6859196,23	0	2008	Permanent horaire	160658	10,7
2008-01-01	A0004	3074	21	77	C	406	21487	675452,35	6859196,23	0	24	77	C	480	24561	678528,01	6858909,12	0	2008	Permanent horaire	109115	7,5
2008-01-01	A0004	6582	24	77	C	480	24561	678528,01	6858909,12	0	31	77	C	62	31143	685107,81	6859306,57	0	2008	Permanent horaire	94107	7,4
2008-01-01	A0004	2938	31	77	C	62	31143	685107,81	6859306,57	0	33	77	C	1000	34081	687611,36	6860748,96	0	2008	Permanent horaire	68708	9,1
2008-01-01	A0004	1948	34	77	C	0	34081	687611,36	6860748,96	0	35	77	C	948	36029	688666,7	6862392,79	0	2008	Permanent horaire	36159	8,3
2008-01-01	A0004	2483	35	77	C	948	36029	688666,7	6862392,79	0	38	77	C	431	38512	690635,16	6863864,69	0	2008	Permanent horaire	55095	11,5
2008-01-01	A0004	2269	38	77	C	431	38512	690635,16	6863864,69	0	40	77	C	700	40781	692446,34	6865230,92	0	2008	Permanent horaire	43161	14,2
2008-01-01	A0004	50	40	77	C	700	40781	692446,34	6865230,92	0	40	77	C	750	40831	692483,9	6865264,24	0	2008	Permanent horaire	43161	14,2
2008-01-01	A0004	13424	40	77	C	750	40831	692483,9	6865264,24	0	54	77	C	174	54255	703247,95	6872551,28	0	2008	Permanent horaire	26866	10,3
2008-01-01	A0004	10605	54	77	C	174	54255	703247,95	6872551,28	0	64	77	C	779	64860	711182,82	6879349,36	0	2008	Permanent horaire	21515	11,5
2008-01-01	A0004	2996	64	77	C	779	64860	711182,82	6879349,36	0	67	77	C	775	67856	713321,38	6881613,54	0	2008	Permanent horaire	20517	11,7
2008-01-01	A0004	17523	67	77	C	775	67856	713321,38	6881613,54	0	85	2	C	298	85379	729324,32	6886823,08	0	2008	Permanent horaire	20517	11,7
2008-01-01	A0004	15247	85	2	C	298	85379	729324,32	6886823,08	0	100	2	C	545	100626	743142,16	6892298,79	0	2008	Permanent horaire	20350	11,3
2008-01-01	A0004	8555	100	2	C	545	100626	743142,16	6892298,79	0	109	51	C	100	109181	751110,04	6894851	0	2008	Permanent horaire	20350	11,3
2008-01-01	A0004	1805	109	51	C	100	109181	751110,04	6894851	0	110	2	C	905	110986	752759,66	6895661,97	0	2008	Permanent horaire	20350	11,3
2008-01-01	A0004	3210	110	2	C	905	110986	752759,66	6895661,97	0	114	2	C	115	114196	754629,57	6898075,48	0	2008	Permanent horaire	20303	11,2
2008-01-01	A0004	18685	114	2	C	115	114196	754629,57	6898075,48	0	132	51	C	800	132881	770196,81	6906203,29	0	2008	Permanent horaire	20303	11,2
2008-01-01	A0004	920	132	51	C	800	132881	770196,81	6906203,29	0	133	51	C	720	133801	771030,96	6906591,12	0	2008	Permanent horaire	40878	18,7
2008-01-01	A0004	3380	133	51	C	720	133801	771030,96	6906591,12	0	137	51	C	100	137181	774317,96	6906199,14	0	2008	Permanent horaire	68533	14,2
2008-01-01	A0004	350	137	51	C	100	137181	774317,96	6906199,14	0	137	51	C	450	137531	774563,51	6905950,22	0	2008	Permanent horaire	80893	12,4
2008-01-01	A0004	770	137	51	C	450	137531	774563,51	6905950,22	0	138	51	C	220	138301	775036,19	6905346,51	0	2008	Permanent horaire	80893	12,4
2008-01-01	A0004	1500	138	51	C	220	138301	775036,19	6905346,51	0	139	51	C	720	139801	775912,05	6904131,91	0	2008	Permanent horaire	80011	12,6
2008-01-01	A0004	1580	139	51	C	720	139801	775912,05	6904131,91	0	141	51	C	300	141381	777269,84	6903366,91	0	2008	Permanent horaire	69145	13,3
2008-01-01	A0004	620	141	51	C	300	141381	777269,84	6903366,91	0	141	51	C	920	142001	777780,18	6903030,77	0	2008	Permanent horaire	69145	13,3
2008-01-01	A0004	25870	141	51	C	920	142001	777780,18	6903030,77	0	167	51	C	790	167871	794244,97	6884546,65	0	2008	Permanent horaire	31265	16,6
2008-01-01	A0004	3010	167	51	C	790	167871	794244,97	6884546,65	0	170	51	C	800	170881	796939,09	6883261,55	0	2008	Permanent horaire	21453	18
2008-01-01	A0004	8812	170	51	C	800	170881	796939,09	6883261,55	0	179	51	C	612	179693	805536,51	6882554,45	0	2008	Permanent horaire	14825	19,3
2008-01-01	A0004	32586	179	51	C	612	179693	805536,51	6882554,45	0	212	51	C	198	212279	836838,42	6887520,84	0	2008	Permanent horaire	14594	19,4
2008-01-01	A0004	9698	212	51	C	198	212279	836838,42	6887520,84	0	221	51	C	896	221977	845948,94	6889845,37	0	2008	Permanent horaire	14827	21,1
2008-01-01	A0004	8354	221	51	C	896	221977	845948,94	6889845,37	0	230	55	C	250	230331	853883,04	6890024,05	0	2008	Permanent horaire	14827	21,1
2008-01-01	A0004	12985	230	55	C	250	230331	853883,04	6890024,05	0	243	55	C	235	243316	866653,78	6890968,57	0	2008	Permanent horaire	14785	21
2008-01-01	A0004	10800	243	55	C	235	243316	866653,78	6890968,57	0	254	55	C	35	254116	876609,22	6892503,27	0	2008	Permanent horaire	13938	20,9
2008-01-01	A0004	16303	254	55	C	35	254116	876609,22	6892503,27	0	270	55	C	338	270419	891722,12	6895076,28	0	2008	Permanent horaire	15253	20,8
2008-01-01	A0004	10500	270	55	C	338	270419	891722,12	6895076,28	0	280	55	C	838	280919	900719,57	6899992,09	0	2008	Permanent horaire	14834	21,1
2008-01-01	A0004	11973	280	55	C	838	280919	900719,57	6899992,09	0	292	54	C	811	292892	911740,25	6903806,69	0	2008	Permanent horaire	14834	21,1
2008-01-01	A0004	6363	292	54	C	811	292892	911740,25	6903806,69	0	299	54	C	174	299255	917550,36	6903815,27	0	2008	Permanent horaire	15489	21
2008-01-01	A0004	552	299	54	C	174	299255	917550,36	6903815,27	0	299	54	C	726	299807	918074,56	6903286,72	0	2008	Permanent horaire	19506	15,9
2008-01-01	A0004	12160	299	54	C	726	299807	918074,56	6903286,72	0	311	57	C	886	311967	928283,46	6905280,62	0	2008	Permanent horaire	19506	15,9
2008-01-01	A0004	1164	311	57	C	886	311967	928283,46	6905280,62	0	313	57	C	50	313131	929068,81	6904498,83	0	2008	Permanent horaire	33030	15,9
2008-01-01	A0004	2779	313	57	C	50	313131	929068,81	6904498,83	0	315	57	C	829	315910	931506,17	6904790,84	0	2008	Permanent horaire	48294	11,4
2008-01-01	A0004	2483	315	57	C	829	315910	931506,17	6904790,84	0	318	57	C	312	318393	933860,88	6904466,91	0	2008	Permanent horaire	53156	19,4
2008-01-01	A0004	7888	318	57	C	312	318393	933860,88	6904466,91	0	326	57	C	200	326281	936868,82	6898594,12	0	2008	Permanent horaire	43417	20,3
2008-01-01	A0004	2659	326	57	C	200	326281	936868,82	6898594,12	0	328	57	C	859	328940	938269,71	6897002,1	0	2008	Permanent horaire	25011	18,9
2008-01-01	A0004	14641	328	57	C	859	328940	938269,71	6897002,1	0	343	57	C	500	343581	952374,14	6898948,28	0	2008	Permanent horaire	33376	19
2008-01-01	A0004	18800	343	57	C	500	343581	952374,14	6898948,28	0	362	57	C	300	362381	970627,79	6899266,41	0	2008	Permanent horaire	29165	20,8
2008-01-01	A0004	7200	362	57	C	300	362381	970627,79	6899266,41	0	369	57	C	500	369581	977613,74	6899956,74	0	2008	Permanent horaire	37459	19,9
2008-01-01	A0004	5300	369	57	C	500	369581	977613,74	6899956,74	0	374	57	C	800	374881	981378,11	6896727,88	0	2008	Permanent horaire	20499	18,8
2008-01-01	A0004	6800	374	57	C	800	374881	981378,11	6896727,88	0	381	57	C	600	381681	986316,39	6892580,4	0	2008	Permanent horaire	18315	19,5
2008-01-01	A0004	8600	381	57	C	600	381681	986316,39	6892580,4	0	390	57	C	200	390281	994239,09	6890014,68	0	2008	Permanent horaire	16909	20,6
2008-01-01	A0004	2896	390	57	C	200	390281	994239,09	6890014,68	0	393	57	C	96	393177	996922,33	6889401,79	0	2008	Permanent horaire	18938	20
2008-01-01	A0004	15104	393	57	C	96	393177	996922,33	6889401,79	0	408	67	C	200	408281	1001962,01	6876103,89	0	2008	Permanent horaire	18938	20
2008-01-01	A0004	9606	408	67	C	200	408281	1001962,01	6876103,89	0	417	67	C	806	417887	1003969,6	6867207,07	0	2008	Permanent horaire	19897	19,6
2008-01-01	A0004	10394	417	67	C	806	417887	1003969,6	6867207,07	0	428	57	C	200	428281	1011731,39	6861202,66	0	2008	Permanent horaire	19897	19,6
2008-01-01	A0004	4728	428	57	C	200	428281	1011731,39	6861202,66	0	432	57	C	928	433009	1016348,74	6860888,6	0	2008	Permanent horaire	28423	24
2008-01-01	A0004	6472	432	57	C	928	433009	1016348,74	6860888,6	0	439	67	C	400	439481	1021854,99	6861031,63	0	2008	Permanent horaire	28423	24
2008-01-01	A0004	16600	439	67	C	400	439481	1021854,99	6861031,63	0	455	67	C	1000	456081	1037932,12	6862002,44	0	2008	Permanent horaire	25268	25
2008-01-01	A0004	6950	456	67	C	0	456081	1037932,12	6862002,44	0	462	67	C	950	463031	1044166,61	6860073,14	0	2008	Permanent horaire	28417	23,7
2008-01-01	A0004	5350	462	67	C	950	463031	1044166,61	6860073,14	0	468	67	C	300	468381	1046383,48	6855337,59	0	2008	Permanent horaire	61652	13,1
2008-01-01	A0004	4100	468	67	C	300	468381	1046383,48	6855337,59	0	472	67	C	400	472481	1048497,08	6851927,19	0	2008	Permanent horaire	65812	12,9
2008-01-01	A0004	2300	472	67	C	400	472481	1048497,08	6851927,19	0	474	67	C	700	474781	1048624,04	6849651,93	0	2008	Permanent horaire	80252	11,6
2008-01-01	A0004	3573	0	67	N	0	474781	1048624,04	6849651,93	0	4	67	N	202	478354	1048128,6	6846242,48	0	2008	Permanent horaire	106807	12,3
2008-01-01	A0004	786	4	67	N	202	478354	1048128,6	6846242,48	0	4	67	N	988	479140	1048210,27	6845460,07	0	2008	Permanent horaire	97245	
2008-01-01	A0004	2045	4	67	N	988	479140	1048210,27	6845460,07	0	6	67	N	1011	481185	1049057,61	6843780,16	0	2008	Permanent horaire	117000	
2008-01-01	A0004	1	6	67	N	1011	481185	1049057,61	6843780,16	0	6	67	N	1012	481186	1049058,38	6843779,64	0	2008	Permanent horaire		
2008-01-01	A0005	310	0	77	C	0	0	673114,69	6832775,4	0	0	77	C	310	310	673414,13	6832693,64	0	2008	Permanent horaire	18310	10,7
2008-01-01	A0005	6422	0	77	C	310	310	673414,13	6832693,64	0	6	77	C	732	6732	679672,18	6831783,7	0	2008	Permanent horaire	18310	10,7
2008-01-01	A0005	7259	6	77	C	732	6732	679672,18	6831783,7	0	13	77	C	991	13991	684776,35	6826684,47	0	2008	Permanent horaire	19615	11,6
2008-01-01	A0005	17477	13	77	C	991	13991	684776,35	6826684,47	0	31	77	C	468	31468	695728,63	6813159,67	0	2008	Permanent horaire	18581	12,5
2008-01-01	A0005	7525	31	77	C	468	31468	695728,63	6813159,67	0	38	77	C	993	38993	701528,55	6808485,82	0	2008	Permanent horaire	16575	12,9
2008-01-01	A0005	8332	38	77	C	993	38993	701528,55	6808485,82	0	47	77	C	325	47325	709776,59	6807742,39	0	2008	Permanent horaire	14317	12,5
2008-01-01	A0005	1043	47	77	C	325	47325	709776,59	6807742,39	0	48	89	C	368	48368	710753,52	6807358,76	0	2008	Permanent horaire	14317	12,5
2008-01-01	A0005	57	48	89	C	368	48368	710753,52	6807358,76	0	48	89	C	425	48425	710805,54	6807334,38	0	2008	Permanent horaire	14317	12,5
2008-01-01	A0005	15514	48	89	C	425	48425	710805,54	6807334,38	0	63	89	C	939	63939	721782,7	6796568,42	0	2008	Permanent horaire	14317	12,5
2008-01-01	A0005	24137	63	89	C	939	63939	721782,7	6796568,42	0	88	89	C	76	88076	744729,24	6793561,27	0	2008	Permanent horaire	11676	14,2
2008-01-01	A0005	363	88	89	C	76	88076	744729,24	6793561,27	0	88	89	C	439	88439	744874,3	6793583,22	0	2008	Permanent horaire	11290	14,5
2008-01-01	A0005	26676	88	89	C	439	88439	744874,3	6793583,22	0	115	10	C	115	115115	770011,19	6797218,01	0	2008	Permanent horaire	11290	14,5
2008-01-01	A0005	16087	115	10	C	115	115115	770011,19	6797218,01	0	131	10	C	202	131202	784263,92	6791711,53	0	2008	Permanent horaire	7880	14
2008-01-01	A0005	4098	131	10	C	202	131202	784263,92	6791711,53	0	135	10	C	300	135300	788039,84	6792698,63	0	2008	Permanent horaire	9534	14
2008-01-01	A0005	22129	135	10	C	300	135300	788039,84	6792698,63	0	157	10	C	429	157429	807484,08	6787145,11	0	2008	Permanent horaire	17075	16,4
2008-01-01	A0005	23620	157	10	C	429	157429	807484,08	6787145,11	0	181	10	C	49	181049	828772,25	6781144,24	0	2008	Permanent horaire	16568	16,9
2008-01-01	A0005	971	181	10	C	49	181049	828772,25	6781144,24	0	182	52	C	20	182020	829729,71	6780860,6	0	2008	Permanent horaire	16568	16,9
2008-01-01	A0005	135	182	52	C	20	182020	829729,71	6780860,6	0	182	52	C	155	182155	829825,53	6780841,43	0	2008	Permanent horaire	16568	16,9
2008-01-01	A0005	515	182	52	C	155	182155	829825,53	6780841,43	0	182	52	C	670	182670	830334,61	6780827,67	0	2008	Permanent horaire	16568	16,9
2008-01-01	A0005	2425	182	52	C	670	182670	830334,61	6780827,67	0	185	10	C	95	185095	832682,86	6780612,11	0	2008	Permanent horaire	16568	16,9
2008-01-01	A0005	930	185	10	C	95	185095	832682,86	6780612,11	0	186	10	C	25	186025	833430,64	6780092,94	0	2008	Permanent horaire	16721	17,4
2008-01-01	A0005	22242	186	10	C	25	186025	833430,64	6780092,94	0	208	52	C	267	208267	853232,28	6773105,22	0	2008	Permanent horaire	16721	17,4
2008-01-01	A0005	19833	208	52	C	267	208267	853232,28	6773105,22	0	228	52	C	100	228100	865975,67	6759169,48	0	2008	Permanent horaire	18537	22,9
2008-01-01	A0005A	364	0	91	C	0	0	665445,22	6837011,53	0	0	91	C	364	364	665769,68	6836819,45	0	2008	Permanent horaire		
2008-01-01	A0005A	562	0	91	C	364	364	665769,68	6836819,45	0	0	91	C	926	926	666063,62	6836302,99	0	2008	Permanent horaire		
2008-01-01	A0005A	924	0	91	C	926	926	666063,62	6836302,99	0	1	77	C	850	1850	666740,81	6835694,3	0	2008	Permanent horaire		
