dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	cumulD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2009-01-01	A0001	2380	0	93	N	0	0	652995,19	6867125,65	0	2	93	N	400	2380	652883,07	6869500,3	0	2009	Permanent horaire	190500	
2009-01-01	A0001	1707	2	93	N	400	2380	652883,07	6869500,3	0	4	93	N	100	4087	654063,36	6870442,16	0	2009	Permanent horaire	139000	
2009-01-01	A0001	800	4	93	N	100	4087	654063,36	6870442,16	0	4	93	N	900	4887	654842,8	6870604,27	0	2009	Permanent horaire	57898	18,9
2009-01-01	A0001	2018	4	93	N	900	4887	654842,8	6870604,27	0	6	93	N	900	6905	656808,84	6870972,21	0	2009	Permanent horaire	117800	
2009-01-01	A0001	1802	6	93	N	900	6905	656808,84	6870972,21	0	8	93	N	700	8707	658506,22	6871575,23	0	2009	Permanent horaire	179200	
2009-01-01	A0001	2605	8	93	N	700	8707	658506,22	6871575,23	0	11	93	N	300	11312	660571,29	6873150,91	0	2009	Permanent horaire	163700	
2009-01-01	A0001	1291	11	93	N	300	11312	660571,29	6873150,91	0	12	93	N	600	12603	661519,9	6874017,29	0	2009	Permanent horaire	134000	
2009-01-01	A0001	802	12	93	N	600	12603	661519,9	6874017,29	0	13	93	N	401	13405	662088,7	6874575,07	0	2009	Permanent horaire	92300	
2009-01-01	A0001	580	0	95	N	0	13405	662088,7	6874575,07	0	0	95	N	580	13985	662456,67	6874951,68	0	2009	Temporaire journalier		
2009-01-01	A0001	4880	14	95	N	0	13985	662456,67	6874951,68	0	18	95	N	870	18865	665400,99	6878765,5	0	2009	Permanent horaire	95100	
2009-01-01	A0001	1629	18	95	N	870	18865	665400,99	6878765,5	0	20	95	C	499	20494	665991,96	6880459,95	0	2009	Permanent horaire	96283	16,1
2009-01-01	A0001	242	20	95	C	499	20494	665991,96	6880459,95	0	20	95	C	741	20736	666071,17	6880688,53	0	2009	Permanent horaire	96283	16,1
2009-01-01	A0001	7132	20	95	C	741	20736	666071,17	6880688,53	0	27	95	C	873	27868	667199,52	6887473,55	0	2009	Permanent horaire	96283	16,1
2009-01-01	A0001	2777	27	95	C	873	27868	667199,52	6887473,55	0	30	95	C	650	30645	667337,6	6890248,25	0	2009	Permanent horaire	83930	17,3
2009-01-01	A0001	1610	30	95	C	650	30645	667337,6	6890248,25	0	32	60	C	260	32255	667677,01	6891815,59	0	2009	Permanent horaire	83930	17,3
2009-01-01	A0001	10166	32	60	C	260	32255	667677,01	6891815,59	0	42	60	C	426	42421	671636,05	6900731,88	0	2009	Permanent horaire	82464	17,6
2009-01-01	A0001	1694	42	60	C	426	42421	671636,05	6900731,88	0	44	60	C	120	44115	672841,23	6901899,14	0	2009	Permanent horaire	65409	21,4
2009-01-01	A0001	13620	44	60	C	120	44115	672841,23	6901899,14	0	57	60	C	740	57735	677246,32	6913465,07	0	2009	Permanent horaire		
2009-01-01	A0001	8733	57	60	C	740	57735	677246,32	6913465,07	0	66	60	C	473	66468	678026,28	6921985,37	0	2009	Permanent horaire	57683	22,6
2009-01-01	A0001	14075	66	60	C	473	66468	678026,28	6921985,37	0	80	60	C	548	80543	679793	6935816,03	0	2009	Permanent horaire	54689	23,3
2009-01-01	A0001	11468	80	60	C	548	80543	679793	6935816,03	0	92	60	C	16	92011	682312,81	6946952,45	0	2009	Permanent horaire	54722	23,2
2009-01-01	A0001	9286	92	60	C	16	92011	682312,81	6946952,45	0	101	80	C	302	101297	683511,87	6956114,01	0	2009	Permanent horaire	54722	23,2
2009-01-01	A0001	17216	101	80	C	302	101297	683511,87	6956114,01	0	118	80	C	518	118513	687937,41	6972653,55	0	2009	Permanent horaire	52164	23,6
2009-01-01	A0001	2964	118	80	C	518	118513	687937,41	6972653,55	0	121	80	C	482	121477	688251,85	6975604,57	0	2009	Permanent horaire	61317	22,9
2009-01-01	A0001	10318	121	80	C	482	121477	688251,85	6975604,57	0	131	80	C	800	131795	690043,34	6985661,35	0	2009	Permanent horaire	61318	23,6
2009-01-01	A0001	4966	131	80	C	800	131795	690043,34	6985661,35	0	136	80	C	766	136761	691279,68	6990440,17	0	2009	Permanent horaire	61882	23,4
2009-01-01	A0001	2220	136	80	C	766	136761	691279,68	6990440,17	0	138	80	C	986	138981	691698,05	6992544,91	0	2009	Permanent horaire	40720	24,8
2009-01-01	A0001	7891	138	80	C	986	138981	691698,05	6992544,91	0	146	62	C	877	146872	690812,47	7000322,29	0	2009	Permanent horaire	40720	24,8
2009-01-01	A0001	19107	146	62	C	877	146872	690812,47	7000322,29	0	165	62	C	984	165979	690639,11	7019119,99	0	2009	Permanent horaire	42094	24,5
2009-01-01	A0001	4322	165	62	C	984	165979	690639,11	7019119,99	0	170	62	C	306	170301	692280,7	7023129,13	0	2009	Permanent horaire	43028	24,6
2009-01-01	A0001	3760	170	62	C	306	170301	692280,7	7023129,13	0	174	62	C	66	174061	694402,75	7026230,77	0	2009	Permanent horaire	44401	24
2009-01-01	A0001	8134	174	62	C	66	174061	694402,75	7026230,77	0	182	62	C	200	182195	698715,31	7032904,22	0	2009	Permanent horaire		
2009-01-01	A0001	841	182	62	C	200	182195	698715,31	7032904,22	0	183	62	C	41	183036	698794,9	7033743,24	0	2009	Permanent horaire		
2009-01-01	A0001	190	183	62	C	41	183036	698794,9	7033743,24	0	183	62	C	231	183226	698812,02	7033932,66	0	2009	Permanent horaire		
2009-01-01	A0001	1289	183	62	C	231	183226	698812,02	7033932,66	0	184	62	C	520	184515	698924,81	7035217,9	0	2009	Permanent horaire		
2009-01-01	A0001	1505	184	62	C	520	184515	698924,81	7035217,9	0	186	62	C	25	186020	698765,55	7036701,36	0	2009	Permanent horaire		
2009-01-01	A0001	891	186	62	C	25	186020	698765,55	7036701,36	0	186	62	C	916	186911	698351,98	7037491,56	0	2009	Permanent horaire		
2009-01-01	A0001	5754	187	62	N	0	186911	698351,98	7037491,56	0	192	62	N	700	192665	698894,57	7043049,07	0	2009	Permanent horaire	110381	17,4
2009-01-01	A0001	684	192	62	N	700	192665	698894,57	7043049,07	0	193	62	N	393	193349	699295,55	7043602,94	0	2009	Temporaire journalier		
2009-01-01	A0001	7890	0	59	N	0	193349	699295,55	7043602,94	0	201	59	N	315	201239	703744,53	7049229,84	0	2009	Permanent horaire	108627	17,3
2009-01-01	A0001	4854	201	59	N	315	201239	703744,53	7049229,84	0	206	59	N	175	206093	706033,69	7053408,87	0	2009	Temporaire journalier		
2009-01-01	A0001	2189	206	59	N	175	206093	706033,69	7053408,87	0	208	59	N	350	208282	707175,01	7055235,78	0	2009	Permanent horaire	143789	18,4
2009-01-01	A0001	2989	208	59	N	350	208282	707175,01	7055235,78	0	210	59	N	1325	211271	705955,51	7057595,93	0	2009	Permanent horaire		
2009-01-01	A0001A	1179	0	59	N	0	0	706850,64	7056694,92	0	0	59	N	1179	1179	707732,65	7055826,89	0	2009	Temporaire journalier		
2009-01-01	A0002	3533	0	80	C	0	0	691661,9	6991562,47	0	3	80	C	533	3533	693695,84	6993400,29	0	2009	Permanent horaire	21161	20,8
2009-01-01	A0002	1122	3	80	C	533	3533	693695,84	6993400,29	0	4	62	C	655	4655	694635,95	6993993,54	0	2009	Permanent horaire	21161	20,8
2009-01-01	A0002	382	4	62	C	655	4655	694635,95	6993993,54	0	5	80	C	37	5037	694934,37	6994219,38	0	2009	Permanent horaire	21161	20,8
2009-01-01	A0002	18563	5	80	C	37	5037	694934,37	6994219,38	0	23	62	C	600	23600	709110,73	7005133,93	0	2009	Permanent horaire	21161	20,8
2009-01-01	A0002	39	23	62	C	600	23600	709110,73	7005133,93	0	23	62	C	639	23639	709139,09	7005162,25	0	2009	Permanent horaire	27363	19,9
2009-01-01	A0002	5675	23	62	C	639	23639	709139,09	7005162,25	0	29	59	C	314	29314	713330,65	7009000,58	0	2009	Permanent horaire	27363	19,9
2009-01-01	A0002	13009	29	59	C	314	29314	713330,65	7009000,58	0	42	59	C	323	42323	722945,83	7017310,97	0	2009	Permanent horaire	27930	19,8
2009-01-01	A0002	358	42	59	C	323	42323	722945,83	7017310,97	0	42	59	C	681	42681	723150,48	7017600,82	0	2009	Permanent horaire		
2009-01-01	A0002	5006	43	59	N	0	42681	723150,48	7017600,82	0	47	59	N	1001	47687	725804,39	7021720,41	0	2009	Permanent horaire	42480	19,1
2009-01-01	A0002	4777	48	59	N	0	47687	725804,39	7021720,41	0	52	59	N	775	52464	729550,93	7024437,85	0	2009	Temporaire journalier	58139	
2009-01-01	A0002	5322	52	59	N	775	52464	729550,93	7024437,85	0	58	59	N	90	57786	733948,39	7027114,18	0	2009	Temporaire journalier	63633	
2009-01-01	A0002	936	58	59	N	90	57786	733948,39	7027114,18	0	59	59	N	25	58722	734873,56	7027121,36	0	2009	Temporaire journalier	57138	
2009-01-01	A0002	1948	59	59	N	25	58722	734873,56	7027121,36	0	60	59	N	973	60670	736762	7026743,36	0	2009	Permanent horaire	97901	12,2
2009-01-01	A0002	3061	60	59	N	973	60670	736762	7026743,36	0	64	59	N	30	63731	739711,54	7026719,53	0	2009	Temporaire journalier	87409	
2009-01-01	A0002	1991	64	59	N	30	63731	739711,54	7026719,53	0	66	59	N	15	65722	741074,36	7028099,67	0	2009	Temporaire journalier	47933	
2009-01-01	A0002	4408	66	59	N	15	65722	741074,36	7028099,67	0	70	59	N	415	70130	743451,69	7031737,34	0	2009	Temporaire journalier	43758	
2009-01-01	A0002	2790	70	59	N	415	70130	743451,69	7031737,34	0	73	59	N	200	72920	744128,45	7034413,24	0	2009	Permanent horaire	35936	16,3
2009-01-01	A0002	4600	73	59	N	200	72920	744128,45	7034413,24	0	77	59	N	795	77520	747038,4	7037843,94	0	2009	Temporaire journalier	27146	
2009-01-01	A0002	662	77	59	N	795	77520	747038,4	7037843,94	0	78	59	N	456	78182	747569,99	7038180,87	0	2009	Temporaire journalier	25677	
2009-01-01	A0003	2257	0	93	N	0	0	657087,56	6862895,74	0	2	93	N	200	2257	658886,74	6864027,26	0	2009	Permanent horaire	195000	
2009-01-01	A0003	2626	2	93	N	200	2257	658886,74	6864027,26	0	5	93	N	200	4883	661129,74	6865029,56	0	2009	Permanent horaire	164900	
2009-01-01	A0003	2850	5	93	N	200	4883	661129,74	6865029,56	0	8	93	N	100	7733	661330,19	6867583,75	0	2009	Permanent horaire	99200	
2009-01-01	A0003	2800	8	93	N	100	7733	661330,19	6867583,75	0	10	93	N	900	10533	661977,21	6870180,95	0	2009	Permanent horaire	149000	
2009-01-01	A0003	2240	11	93	N	0	10533	661977,21	6870180,95	0	12	93	N	1000	12773	661531,35	6872294,33	0	2009	Permanent horaire	146400	10,9
2009-01-01	A0003	2277	13	93	N	0	12773	661531,35	6872294,33	0	15	93	N	225	15050	661902,96	6874331,24	0	2009	Permanent horaire	117600	
2009-01-01	A0003	1775	15	93	N	225	15050	661902,96	6874331,24	0	16	95	N	1000	16825	663590,79	6875918,01	0	2009	Permanent horaire	112800	
2009-01-01	A0003	1704	17	95	N	0	16825	663590,79	6875918,01	0	18	95	N	704	18529	664746,9	6877446,69	0	2009			
2009-01-01	A0004	700	0	94	N	0	0	655309,46	6858756,69	0	0	94	N	700	700	655732,3	6858228,92	0	2009	Permanent horaire	205300	
2009-01-01	A0004	1568	0	94	N	700	700	655732,3	6858228,92	0	2	94	N	250	2268	657123,32	6857655,81	0	2009	Permanent horaire	251300	
2009-01-01	A0004	1414	2	94	N	250	2268	657123,32	6857655,81	0	3	94	N	660	3682	658500,14	6857632,26	0	2009	Permanent horaire	236900	
2009-01-01	A0004	2466	3	94	N	660	3682	658500,14	6857632,26	0	6	94	N	100	6148	660564,98	6858262,81	0	2009	Permanent horaire	258600	
2009-01-01	A0004	2153	6	94	N	100	6148	660564,98	6858262,81	0	8	94	N	250	8301	662400,51	6859015,73	0	2009	Permanent horaire	241000	
2009-01-01	A0004	1199	8	94	N	250	8301	662400,51	6859015,73	0	9	94	N	450	9500	663529,76	6858815,29	0	2009	Permanent horaire	212100	
2009-01-01	A0004	3281	9	94	N	450	9500	663529,76	6858815,29	0	12	94	N	700	12781	666312,21	6859654,77	0	2009	Permanent horaire	77061	14,8
2009-01-01	A0004	1158	12	94	N	700	12781	666312,21	6859654,77	0	13	93	C	858	13939	667862,82	6859607,77	0	2009	Permanent horaire		
2009-01-01	A0004	1471	13	93	C	858	13939	667862,82	6859607,77	0	15	93	C	329	15410	669361,23	6859475,89	0	2009	Permanent horaire		
2009-01-01	A0004	271	15	93	C	329	15410	669361,23	6859475,89	0	15	93	C	600	15681	669633,43	6859435,62	0	2009	Permanent horaire		
2009-01-01	A0004	2435	15	93	C	600	15681	669633,43	6859435,62	0	18	77	C	35	18116	672102,1	6858943,46	0	2009	Permanent horaire		
2009-01-01	A0004	700	18	77	C	35	18116	672102,1	6858943,46	0	18	77	C	735	18816	672803,42	6858991,12	0	2009	Permanent horaire		
2009-01-01	A0004	565	18	77	C	735	18816	672803,42	6858991,12	0	19	77	C	300	19381	673367,56	6859055,83	0	2009	Permanent horaire		
2009-01-01	A0004	2106	19	77	C	300	19381	673367,56	6859055,83	0	21	77	C	406	21487	675475,71	6859195,1	0	2009	Permanent horaire		
2009-01-01	A0004	3074	21	77	C	406	21487	675475,71	6859195,1	0	24	77	C	480	24561	678548,82	6858907,15	0	2009	Permanent horaire		
2009-01-01	A0004	6582	24	77	C	480	24561	678548,82	6858907,15	0	31	77	C	62	31143	685123,81	6859308,89	0	2009	Permanent horaire		
2009-01-01	A0004	4886	31	77	C	62	31143	685123,81	6859308,89	0	35	77	C	948	36029	688674,97	6862404,8	0	2009	Permanent horaire		
2009-01-01	A0004	2483	35	77	C	948	36029	688674,97	6862404,8	0	38	77	C	431	38512	690646,89	6863870	0	2009	Permanent horaire		
2009-01-01	A0004	2269	38	77	C	431	38512	690646,89	6863870	0	40	77	C	700	40781	692454,15	6865237,93	0	2009	Permanent horaire		
2009-01-01	A0004	13474	40	77	C	700	40781	692454,15	6865237,93	0	54	77	C	174	54255	703249,32	6872552,83	0	2009	Permanent horaire	26558	8,8
2009-01-01	A0004	10605	54	77	C	174	54255	703249,32	6872552,83	0	64	77	C	779	64860	711178,78	6879344,84	0	2009	Permanent horaire	21107	9,9
2009-01-01	A0004	2996	64	77	C	779	64860	711178,78	6879344,84	0	67	77	C	775	67856	713323,22	6881614,75	0	2009	Permanent horaire	20123	10,1
2009-01-01	A0004	17523	67	77	C	775	67856	713323,22	6881614,75	0	85	2	C	298	85379	729325,1	6886823,53	0	2009	Permanent horaire	20123	10,1
2009-01-01	A0004	15247	85	2	C	298	85379	729325,1	6886823,53	0	100	2	C	545	100626	743134,78	6892296,76	0	2009	Permanent horaire	19923	9,6
2009-01-01	A0004	8555	100	2	C	545	100626	743134,78	6892296,76	0	109	51	C	100	109181	751108,29	6894850,22	0	2009	Permanent horaire	19923	9,6
2009-01-01	A0004	1805	109	51	C	100	109181	751108,29	6894850,22	0	110	2	C	905	110986	752759,72	6895662,04	0	2009	Permanent horaire	19923	9,6
2009-01-01	A0004	3210	110	2	C	905	110986	752759,72	6895662,04	0	114	2	C	115	114196	754629,93	6898076,52	0	2009	Permanent horaire	19885	9,5
2009-01-01	A0004	18685	114	2	C	115	114196	754629,93	6898076,52	0	132	51	C	800	132881	770199,52	6906204,72	0	2009	Permanent horaire	19885	9,5
2009-01-01	A0004	920	132	51	C	800	132881	770199,52	6906204,72	0	133	51	C	720	133801	771033,8	6906592,13	0	2009	Permanent horaire		
2009-01-01	A0004	3380	133	51	C	720	133801	771033,8	6906592,13	0	137	51	C	100	137181	774320,55	6906197,51	0	2009	Permanent horaire		
2009-01-01	A0004	350	137	51	C	100	137181	774320,55	6906197,51	0	137	51	C	450	137531	774565,51	6905948,05	0	2009	Permanent horaire		
2009-01-01	A0004	770	137	51	C	450	137531	774565,51	6905948,05	0	138	51	C	220	138301	775037,81	6905344,2	0	2009	Permanent horaire		
2009-01-01	A0004	1500	138	51	C	220	138301	775037,81	6905344,2	0	139	51	C	720	139801	775914,04	6904129,5	0	2009	Permanent horaire		
2009-01-01	A0004	1580	139	51	C	720	139801	775914,04	6904129,5	0	141	51	C	300	141381	777272,5	6903365,77	0	2009	Permanent horaire		
2009-01-01	A0004	620	141	51	C	300	141381	777272,5	6903365,77	0	141	51	C	920	142001	777781,76	6903028,8	0	2009	Permanent horaire		
2009-01-01	A0004	25870	141	51	C	920	142001	777781,76	6903028,8	0	167	51	C	790	167871	794247,13	6884544,8	0	2009	Permanent horaire		
2009-01-01	A0004	3010	167	51	C	790	167871	794247,13	6884544,8	0	170	51	C	800	170881	796940,98	6883260,8	0	2009	Permanent horaire	21028	15,5
2009-01-01	A0004	8812	170	51	C	800	170881	796940,98	6883260,8	0	179	51	C	612	179693	805538,36	6882554,3	0	2009	Permanent horaire	14272	15,9
2009-01-01	A0004	32586	179	51	C	612	179693	805538,36	6882554,3	0	212	51	C	198	212279	836840,4	6887520,78	0	2009	Permanent horaire	14060	15,9
2009-01-01	A0004	9698	212	51	C	198	212279	836840,4	6887520,78	0	221	51	C	896	221977	845949,96	6889845,16	0	2009	Permanent horaire	14298	17,7
2009-01-01	A0004	8354	221	51	C	896	221977	845949,96	6889845,16	0	230	55	C	250	230331	853698,79	6890023,73	0	2009	Permanent horaire	14298	17,7
2009-01-01	A0004	12985	230	55	C	250	230331	853698,79	6890023,73	0	243	55	C	235	243316	866333,36	6890906,58	0	2009	Permanent horaire	14259	17,5
2009-01-01	A0004	10800	243	55	C	235	243316	866333,36	6890906,58	0	254	55	C	35	254116	876370,66	6892594,29	0	2009	Permanent horaire	13459	17,4
2009-01-01	A0004	16303	254	55	C	35	254116	876370,66	6892594,29	0	270	55	C	338	270419	891570,51	6895077,7	0	2009	Permanent horaire	14723	17,3
2009-01-01	A0004	10500	270	55	C	338	270419	891570,51	6895077,7	0	280	55	C	838	280919	900949,44	6900227,32	0	2009	Permanent horaire	14300	17,6
2009-01-01	A0004	11973	280	55	C	838	280919	900949,44	6900227,32	0	292	54	C	811	292892	911743,42	6903806,54	0	2009	Permanent horaire	14300	17,6
2009-01-01	A0004	6363	292	54	C	811	292892	911743,42	6903806,54	0	299	54	C	174	299255	917558,25	6903810,12	0	2009	Permanent horaire	14985	17,4
2009-01-01	A0004	552	299	54	C	174	299255	917558,25	6903810,12	0	299	54	C	726	299807	918094,71	6903259,61	0	2009	Permanent horaire	19678	15,9
2009-01-01	A0004	12160	299	54	C	726	299807	918094,71	6903259,61	0	311	57	C	886	311967	928366,69	6905245,87	0	2009	Permanent horaire	19678	15,9
2009-01-01	A0004	1164	311	57	C	886	311967	928366,69	6905245,87	0	313	57	C	50	313131	929135,29	6904435,21	0	2009	Permanent horaire		
2009-01-01	A0004	2779	313	57	C	50	313131	929135,29	6904435,21	0	315	57	C	829	315910	931525,15	6904793,61	0	2009	Permanent horaire		
2009-01-01	A0004	2483	315	57	C	829	315910	931525,15	6904793,61	0	318	57	C	312	318393	933818,07	6904489,31	0	2009	Permanent horaire		
2009-01-01	A0004	7888	318	57	C	312	318393	933818,07	6904489,31	0	326	57	C	200	326281	936871,65	6898614,72	0	2009	Permanent horaire		
2009-01-01	A0004	2659	326	57	C	200	326281	936871,65	6898614,72	0	328	57	C	859	328940	938223,26	6896986,08	0	2009	Permanent horaire		
2009-01-01	A0004	14641	328	57	C	859	328940	938223,26	6896986,08	0	343	57	C	500	343581	953014,74	6899014,71	0	2009	Permanent horaire	32677	16,5
2009-01-01	A0004	18800	343	57	C	500	343581	953014,74	6899014,71	0	362	57	C	300	362381	970546,53	6899262,11	0	2009	Permanent horaire	28366	18,2
2009-01-01	A0004	7200	362	57	C	300	362381	970546,53	6899262,11	0	369	57	C	500	369581	977716,64	6899987,18	0	2009	Permanent horaire	36253	17,6
2009-01-01	A0004	5300	369	57	C	500	369581	977716,64	6899987,18	0	374	57	C	800	374881	981480,71	6896645,83	0	2009	Permanent horaire	20054	16,6
2009-01-01	A0004	6800	374	57	C	800	374881	981480,71	6896645,83	0	381	57	C	600	381681	986420,78	6892580,21	0	2009	Permanent horaire	17862	17,2
2009-01-01	A0004	8600	381	57	C	600	381681	986420,78	6892580,21	0	390	57	C	200	390281	994308,61	6890032,41	0	2009	Permanent horaire	16453	18,3
2009-01-01	A0004	2896	390	57	C	200	390281	994308,61	6890032,41	0	393	57	C	96	393177	996965,13	6889358,46	0	2009	Permanent horaire	18711	17,9
2009-01-01	A0004	15104	393	57	C	96	393177	996965,13	6889358,46	0	408	67	C	200	408281	1001965,46	6876090,96	0	2009	Permanent horaire	18711	17,9
2009-01-01	A0004	9606	408	67	C	200	408281	1001965,46	6876090,96	0	417	67	C	806	417887	1003940,32	6867243,41	0	2009	Permanent horaire	19690	17,5
2009-01-01	A0004	10394	417	67	C	806	417887	1003940,32	6867243,41	0	428	57	C	200	428281	1011629,23	6861198,65	0	2009	Permanent horaire	19690	17,5
2009-01-01	A0004	4728	428	57	C	200	428281	1011629,23	6861198,65	0	432	57	C	928	433009	1016293,43	6860880,11	0	2009	Permanent horaire	28241	22,3
2009-01-01	A0004	6472	432	57	C	928	433009	1016293,43	6860880,11	0	439	67	C	400	439481	1021882,57	6861051,66	0	2009	Permanent horaire	28241	22,3
2009-01-01	A0004	16600	439	67	C	400	439481	1021882,57	6861051,66	0	455	67	C	1000	456081	1037998,68	6862015,07	0	2009	Permanent horaire	24991	23,2
2009-01-01	A0004	6950	456	67	C	0	456081	1037998,68	6862015,07	0	462	67	C	950	463031	1044209,7	6860003,83	0	2009	Permanent horaire	27973	21,9
2009-01-01	A0004	5350	462	67	C	950	463031	1044209,7	6860003,83	0	468	67	C	300	468381	1046448,21	6855281,99	0	2009	Permanent horaire		
2009-01-01	A0004	4100	468	67	C	300	468381	1046448,21	6855281,99	0	472	67	C	400	472481	1048508,32	6851874,49	0	2009	Permanent horaire		
2009-01-01	A0004	2300	472	67	C	400	472481	1048508,32	6851874,49	0	474	67	C	700	474781	1048618,18	6849615,09	0	2009	Permanent horaire		
2009-01-01	A0004	3573	0	67	N	0	474781	1048618,18	6849615,09	0	4	67	N	202	478354	1048130,5	6846230,75	0	2009	Permanent horaire	106628	
2009-01-01	A0004	786	4	67	N	202	478354	1048130,5	6846230,75	0	4	67	N	988	479140	1048210,82	6845454,51	0	2009	Permanent horaire	98130	
2009-01-01	A0004	2046	4	67	N	988	479140	1048210,82	6845454,51	0	6	67	N	1012	481186	1049058,5	6843779,41	0	2009	Permanent horaire	118506	
2009-01-01	A0005	310	0	77	C	0	0	673114,69	6832775,51	0	0	77	C	310	310	673414,34	6832693,43	0	2009	Permanent horaire	18849	9,7
2009-01-01	A0005	6422	0	77	C	310	310	673414,34	6832693,43	0	6	77	C	732	6732	679672,18	6831783,48	0	2009	Permanent horaire	18849	9,7
2009-01-01	A0005	7259	6	77	C	732	6732	679672,18	6831783,48	0	13	77	C	991	13991	684776,4	6826684,47	0	2009	Permanent horaire	20145	10,3
2009-01-01	A0005	17477	13	77	C	991	13991	684776,4	6826684,47	0	31	77	C	468	31468	695733,25	6813155,92	0	2009	Permanent horaire	19066	10,9
2009-01-01	A0005	7525	31	77	C	468	31468	695733,25	6813155,92	0	38	77	C	993	38993	701533,37	6808484,88	0	2009	Permanent horaire	16946	11,4
2009-01-01	A0005	8332	38	77	C	993	38993	701533,37	6808484,88	0	47	77	C	325	47325	709937,18	6807695,9	0	2009	Permanent horaire	14613	10,9
2009-01-01	A0005	1043	47	77	C	325	47325	709937,18	6807695,9	0	48	89	C	368	48368	710899,88	6807289,68	0	2009	Permanent horaire	14613	10,9
2009-01-01	A0005	57	48	89	C	368	48368	710899,88	6807289,68	0	48	89	C	425	48425	710951	6807264,15	0	2009	Permanent horaire	14613	10,9
2009-01-01	A0005	15514	48	89	C	425	48425	710951	6807264,15	0	63	89	C	939	63939	721851,85	6796532,82	0	2009	Permanent horaire	14613	10,9
2009-01-01	A0005	24137	63	89	C	939	63939	721851,85	6796532,82	0	88	89	C	76	88076	744676,89	6793555,36	0	2009	Permanent horaire	12178	11,9
2009-01-01	A0005	363	88	89	C	76	88076	744676,89	6793555,36	0	88	89	C	439	88439	744865,7	6793582,12	0	2009	Permanent horaire	11747	12,1
2009-01-01	A0005	26676	88	89	C	439	88439	744865,7	6793582,12	0	115	10	C	115	115115	770037,13	6797218,16	0	2009	Permanent horaire	11747	12,1
2009-01-01	A0005	16087	115	10	C	115	115115	770037,13	6797218,16	0	131	10	C	202	131202	784312,06	6791703,35	0	2009	Permanent horaire	8248	11,7
2009-01-01	A0005	4098	131	10	C	202	131202	784312,06	6791703,35	0	135	10	C	300	135300	788091,67	6792681,47	0	2009	Permanent horaire	9812	11,8
2009-01-01	A0005	22129	135	10	C	300	135300	788091,67	6792681,47	0	157	10	C	429	157429	807561,86	6787117,91	0	2009	Permanent horaire	17004	13,7
2009-01-01	A0005	23620	157	10	C	429	157429	807561,86	6787117,91	0	181	10	C	49	181049	828789,74	6781139,33	0	2009	Permanent horaire	16497	14,1
2009-01-01	A0005	971	181	10	C	49	181049	828789,74	6781139,33	0	182	52	C	20	182020	829716,23	6780863,39	0	2009	Permanent horaire	16497	14,1
2009-01-01	A0005	135	182	52	C	20	182020	829716,23	6780863,39	0	182	52	C	155	182155	829848,15	6780837,02	0	2009	Permanent horaire	16497	14,1
2009-01-01	A0005	515	182	52	C	155	182155	829848,15	6780837,02	0	182	52	C	670	182670	830412,88	6780839,26	0	2009	Permanent horaire	16497	14,1
2009-01-01	A0005	2425	182	52	C	670	182670	830412,88	6780839,26	0	185	10	C	95	185095	832785,21	6780554,61	0	2009	Permanent horaire	16497	14,1
2009-01-01	A0005	930	185	10	C	95	185095	832785,21	6780554,61	0	186	10	C	25	186025	833404,84	6780116,14	0	2009	Permanent horaire	16618	14,6
2009-01-01	A0005	22242	186	10	C	25	186025	833404,84	6780116,14	0	208	52	C	267	208267	853231,38	6773105,21	0	2009	Permanent horaire	16618	14,6
2009-01-01	A0005	19833	208	52	C	267	208267	853231,38	6773105,21	0	228	52	C	100	228100	865975,67	6759169,37	0	2009	Permanent horaire	18414	20,1
2009-01-01	A0005A	364	0	91	C	0	0	665445,33	6837011,41	0	0	91	C	364	364	665772,42	6836814,75	0	2009	Permanent horaire		
2009-01-01	A0005A	562	0	91	C	364	364	665772,42	6836814,75	0	0	91	C	926	926	666064,44	6836302,01	0	2009	Permanent horaire		
2009-01-01	A0005A	926	0	91	C	926	926	666064,44	6836302,01	0	1	77	C	850	1852	666720,66	6835707,09	0	2009	Permanent horaire		
2009-01-01	A0005A	613	1	77	C	850	1852	666720,66	6835707,09	0	2	77	C	455	2465	667219,88	6835399,29	0	2009	Permanent horaire		
2009-01-01	A0005A	1998	2	77	C	455	2465	667219,88	6835399,29	0	4	77	C	452	4463	668855,77	6834418,96	0	2009	Permanent horaire		
2009-01-01	A0005A	248	4	77	C	452	4463	668855,77	6834418,96	0	4	77	C	700	4711	669072,29	6834283,79	0	2009	Permanent horaire		
2009-01-01	A0005A	2062	4	77	C	700	4711	669072,29	6834283,79	0	6	77	C	760	6773	670921,83	6833286,97	0	2009	Permanent horaire		
2009-01-01	A0005A	2407	6	77	C	760	6773	670921,83	6833286,97	0	9	77	C	160	9180	673114,69	6832775,51	0	2009	Permanent horaire		
2009-01-01	A0006	1540	0	91	N	0	0	650411,02	6849834,62	0	9	91	N	950	1540	649717,23	6848469,77	0	2009	Permanent horaire	121800	
2009-01-01	A0006	2731	9	91	N	950	1540	649717,23	6848469,77	0	12	91	N	686	4271	649047,82	6845820,63	0	2009	Permanent horaire	134363	6,9
2009-01-01	A0006	313	12	91	N	686	4271	649047,82	6845820,63	0	12	91	N	999	4584	648981,25	6845514,61	0	2009			
